section_slug,date,time_start,time_end,kind,room,proposal_id,description
sprints,7/11/2014,8:00,9:00,Break,Sprint Rooms,,
sprints,7/11/2014,9:00,9:30,plenary,Special,,Sprint Introduction (Room 204)
sprints,7/11/2014,9:30,12:00,Sprinting,Special,,Sprint Tutorial (Room 204)
sprints,7/11/2014,18:00,21:00,special,Special,,Sprint Dinner (Scholtz Garden)
sprints,7/11/2014,8:00,23:59,Sprinting,Sprint Rooms,,
sprints,7/12/2014,8:00,18:00,Sprinting,Sprint Rooms,,
